ID,Dlq_stat,amounts,obs_date,Dlq_days,Vertical1,Province1
H3213,Current,2012.99,2014-08-30 12:00:00,NA,Home Improvement,ON
H3214,Current,1574.42,2014-08-30 12:00:00,NA,Home Improvement,ON
H3215,Current,2434.79,2014-08-30 12:00:00,NA,Vehicle,ON
H3216,Current,15163.8,2014-08-30 12:00:00,NA,Vehicle,AB
H3217,Current,1045.6,2014-08-30 12:00:00,NA,Vehicle,ON
H3218,Current,2273.07,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3219,Current,15417.4,2014-08-30 12:00:00,NA,Vehicle,ON
H3220,Current,2079.92,2014-08-30 12:00:00,NA,Home Improvement,ON
H3221,Current,1475.63,2014-08-30 12:00:00,NA,Home Improvement,ON
H3222,Current,641.887,2014-08-30 12:00:00,NA,Vehicle,ON
H3223,Current,1576.44,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3224,Current,6961.48,2014-08-30 12:00:00,NA,Home Improvement,AB
H3225,Current,902.582,2014-08-30 12:00:00,NA,Home Improvement,AB
H3226,Current,3804.59,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3227,Current,1148.45,2014-08-30 12:00:00,NA,Vehicle,BC
H3228,Current,574.448,2014-08-30 12:00:00,NA,Vehicle,AB
H3229,Current,1247.74,2014-08-30 12:00:00,NA,Vehicle,ON
H3230,Current,434.575,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3231,Current,532.703,2014-08-30 12:00:00,NA,Home Improvement,ON
H3232,Current,1595.72,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3233,Current,721.613,2014-08-30 12:00:00,NA,Vehicle,BC
H3234,Current,904.125,2014-08-30 12:00:00,NA,Vehicle,ON
H3235,Current,370.895,2014-08-30 12:00:00,NA,Vehicle,BC
H3236,Current,930.073,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3237,Current,867.213,2014-08-30 12:00:00,NA,Vehicle,ON
H3238,Current,724.022,2014-08-30 12:00:00,NA,Home Improvement,ON
H3239,Current,2351.52,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3240,Current,1230.87,2014-08-30 12:00:00,NA,Vehicle,ON
H3241,Current,680.882,2014-08-30 12:00:00,NA,Vehicle,BC
H3242,Current,891.322,2014-08-30 12:00:00,NA,Vehicle,AB
H3243,Current,418.545,2014-08-30 12:00:00,NA,Vehicle,AB
H3244,Current,4180.33,2014-08-30 12:00:00,NA,Vehicle,ON
H3245,Current,2356.31,2014-08-30 12:00:00,NA,Vehicle,AB
H3246,Current,2240.29,2014-08-30 12:00:00,NA,Vehicle,BC
H3247,Current,297.533,2014-08-30 12:00:00,NA,Vehicle,AB
H3248,Current,531.735,2014-08-30 12:00:00,NA,Home Improvement,ON
H3249,Current,3137.34,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3250,Current,1441.86,2014-08-30 12:00:00,NA,Vehicle,ON
H3251,Current,1904.35,2014-08-30 12:00:00,NA,Home Improvement,BC
H3252,Current,4002.47,2014-08-30 12:00:00,NA,Vehicle,BC
H3253,Current,2802.97,2014-08-30 12:00:00,NA,Vehicle,AB
H3254,Current,1071.37,2014-08-30 12:00:00,NA,Vehicle,BC
H3255,Current,1595.67,2014-08-30 12:00:00,NA,Vehicle,AB
H3256,Current,851.887,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3257,Current,614.893,2014-08-30 12:00:00,NA,Vehicle,AB
H3258,Current,3029.22,2014-08-30 12:00:00,NA,Vehicle,BC
H3259,Current,1980.16,2014-08-30 12:00:00,NA,Home Improvement,ON
H3260,Current,1759.92,2014-08-30 12:00:00,NA,Home Improvement,ON
H3261,Current,1973.81,2014-08-30 12:00:00,NA,Home Improvement,AB
H3262,Current,660.468,2014-08-30 12:00:00,NA,Vehicle,AB
H3263,Current,1352.86,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3264,Current,1765.84,2014-08-30 12:00:00,NA,Home Improvement,ON
H3265,Current,403.67,2014-08-30 12:00:00,NA,Vehicle,BC
H3266,Current,1628.83,2014-08-30 12:00:00,NA,Home Improvement,ON
H3267,Current,1668.45,2014-08-30 12:00:00,NA,Home Improvement,AB
H3268,Current,746.385,2014-08-30 12:00:00,NA,Vehicle,ON
H3269,Current,1639.04,2014-08-30 12:00:00,NA,Home Improvement,BC
H3270,Current,586.068,2014-08-30 12:00:00,NA,Vehicle,AB
H3271,Current,914.522,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3272,Current,1327.04,2014-08-30 12:00:00,NA,Home Improvement,ON
H3273,Current,1054.13,2014-08-30 12:00:00,NA,Vehicle,AB
H3274,Current,1100.08,2014-08-30 12:00:00,NA,Vehicle,AB
H3275,Current,9223.82,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3276,Current,1937.92,2014-08-30 12:00:00,NA,Home Improvement,ON
H3277,Current,1080.11,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3278,Current,660.823,2014-08-30 12:00:00,NA,Home Improvement,ON
H3279,Current,7796.89,2014-08-30 12:00:00,NA,Vehicle,ON
H3280,Current,1901.3,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3281,Current,1483.34,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3282,Current,1846.76,2014-08-30 12:00:00,NA,Home Improvement,ON
H3283,Current,2476.57,2014-08-30 12:00:00,NA,Vehicle,ON
H3284,Current,818.08,2014-08-30 12:00:00,NA,Home Improvement,ON
H3285,Current,1948.16,2014-08-30 12:00:00,NA,Vehicle,BC
H3286,Current,2618.76,2014-08-30 12:00:00,NA,Home Improvement,ON
H3287,Current,1446.4,2014-08-30 12:00:00,NA,Home Improvement,BC
H3288,Current,1059.24,2014-08-30 12:00:00,NA,Vehicle,AB
H3289,Current,2001.51,2014-08-30 12:00:00,NA,Vehicle,ON
H3290,Current,3812.17,2014-08-30 12:00:00,NA,Vehicle,BC
H3291,Current,929.498,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3292,Current,694.288,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3293,Current,755.467,2014-08-30 12:00:00,NA,Vehicle,BC
H3294,Current,7754.44,2014-08-30 12:00:00,NA,Vehicle,ON
H3295,Current,1522.05,2014-08-30 12:00:00,NA,Vehicle,AB
H3296,Current,101.35,2014-08-30 12:00:00,NA,Home Improvement,ON
H3297,Current,3674.11,2014-08-30 12:00:00,NA,Vehicle,ON
H3298,Current,663.412,2014-08-30 12:00:00,NA,Home Improvement,ON
H3299,Current,797.802,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3300,Current,672.663,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3301,Current,2783.79,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3302,Current,1634.16,2014-08-30 12:00:00,NA,Vehicle,ON
H3303,Current,1800.16,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3304,Current,1830.18,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3305,Current,408.513,2014-08-30 12:00:00,NA,Home Improvement,ON
H3306,Current,1036.82,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3307,Current,1004.91,2014-08-30 12:00:00,NA,Vehicle,AB
H3308,Current,3542.98,2014-08-30 12:00:00,NA,Vehicle,BC
H3309,Current,451.338,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3310,Current,563.522,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3311,Current,744.59,2014-08-30 12:00:00,NA,Home Improvement,ON
H3312,Current,965.788,2014-08-30 12:00:00,NA,Vehicle,ON
H3313,Current,1483.38,2014-08-30 12:00:00,NA,Vehicle,ON
H3314,Current,320.947,2014-08-30 12:00:00,NA,Home Improvement,AB
H3315,Current,3576.39,2014-08-30 12:00:00,NA,Vehicle,ON
H3316,Current,3022.8,2014-08-30 12:00:00,NA,Vehicle,BC
H3317,Current,258.093,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3318,Current,158.637,2014-08-30 12:00:00,NA,Home Improvement,AB
H3319,Current,275.988,2014-08-30 12:00:00,NA,Home Improvement,ON
H3320,Current,828.002,2014-08-30 12:00:00,NA,Vehicle,ON
H3321,Current,299.673,2014-08-30 12:00:00,NA,Vehicle,AB
H3322,Current,627.798,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3323,Current,438.503,2014-08-30 12:00:00,NA,Vehicle,BC
H3324,Current,435.062,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3325,Current,1996.77,2014-08-30 12:00:00,NA,Home Improvement,ON
H3326,Current,1912.83,2014-08-30 12:00:00,NA,Home Improvement,AB
H3327,Current,3090.48,2014-08-30 12:00:00,NA,Vehicle,AB
H3328,Current,974.438,2014-08-30 12:00:00,NA,Vehicle,AB
H3329,Current,1422.89,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3330,Current,498.238,2014-08-30 12:00:00,NA,Vehicle,ON
H3331,Current,1923.18,2014-08-30 12:00:00,NA,Home Improvement,ON
H3332,Current,716.992,2014-08-30 12:00:00,NA,Vehicle,ON
H3333,Current,3858.88,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3334,Current,1030.35,2014-08-30 12:00:00,NA,Home Improvement,AB
H3335,Current,1439.2,2014-08-30 12:00:00,NA,Home Improvement,ON
H3336,Current,1058.82,2014-08-30 12:00:00,NA,Vehicle,AB
H3337,Current,3262.56,2014-08-30 12:00:00,NA,Vehicle,ON
H3338,Current,2286.63,2014-08-30 12:00:00,NA,Home Improvement,ON
H3339,Current,2349.08,2014-08-30 12:00:00,NA,Vehicle,BC
H3340,Current,2461.55,2014-08-30 12:00:00,NA,Home Improvement,AB
H3341,Current,824.378,2014-08-30 12:00:00,NA,Home Improvement,AB
H3342,Current,270.865,2014-08-30 12:00:00,NA,Home Improvement,BC
H3343,Current,1814.18,2014-08-30 12:00:00,NA,Home Improvement,ON
H3344,Current,1794.49,2014-08-30 12:00:00,NA,Home Improvement,AB
H3345,Current,1770.74,2014-08-30 12:00:00,NA,Home Improvement,ON
H3346,Current,1297.43,2014-08-30 12:00:00,NA,Home Improvement,ON
H3347,Current,9212.97,2014-08-30 12:00:00,NA,Home Improvement,AB
H3348,Current,1702.54,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3349,Current,823.89,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3350,Current,3065.43,2014-08-30 12:00:00,NA,Home Improvement,ON
H3351,Current,789.585,2014-08-30 12:00:00,NA,Home Improvement,ON
H3352,Current,659.02,2014-08-30 12:00:00,NA,Home Improvement,ON
H3353,Current,2764.18,2014-08-30 12:00:00,NA,Vehicle,ON
H3354,Current,803.982,2014-08-30 12:00:00,NA,Home Improvement,ON
H3355,Current,2793.5,2014-08-30 12:00:00,NA,Vehicle,ON
H3356,Current,7145.76,2014-08-30 12:00:00,NA,Home Improvement,AB
H3357,Current,362.652,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3358,Current,5967.64,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3359,Current,163.615,2014-08-30 12:00:00,NA,Vehicle,AB
H3360,Current,1093.5,2014-08-30 12:00:00,NA,Vehicle,ON
H3361,Current,3870.76,2014-08-30 12:00:00,NA,Vehicle,ON
H3362,Current,1247.7,2014-08-30 12:00:00,NA,Home Improvement,ON
H3363,Current,1548.48,2014-08-30 12:00:00,NA,Vehicle,AB
H3364,Current,1327.07,2014-08-30 12:00:00,NA,Home Improvement,ON
H3365,Current,1687.42,2014-08-30 12:00:00,NA,Home Improvement,AB
H3366,Current,614.888,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3367,Current,742.883,2014-08-30 12:00:00,NA,Home Improvement,ON
H3368,Current,2354.23,2014-08-30 12:00:00,NA,Vehicle,ON
H3369,Current,7706.6,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3370,Current,927.857,2014-08-30 12:00:00,NA,Home Improvement,AB
H3371,Current,981.362,2014-08-30 12:00:00,NA,Home Improvement,ON
H3372,Current,476.39,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3373,Current,2813.64,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3374,Current,1706.69,2014-08-30 12:00:00,NA,Home Improvement,ON
H3375,Current,546.163,2014-08-30 12:00:00,NA,Vehicle,ON
H3376,Current,804.238,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3377,Current,599.31,2014-08-30 12:00:00,NA,Home Improvement,AB
H3378,Current,531.583,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3379,Current,2465.71,2014-08-30 12:00:00,NA,Vehicle,ON
H3380,Current,1676.65,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3381,Current,837.585,2014-08-30 12:00:00,NA,Vehicle,AB
H3382,Current,6905.57,2014-08-30 12:00:00,NA,Vehicle,ON
H3383,Current,446.523,2014-08-30 12:00:00,NA,Home Improvement,ON
H3384,Current,3520.7,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3385,Current,1806.15,2014-08-30 12:00:00,NA,Vehicle,BC
H3386,Current,2891.21,2014-08-30 12:00:00,NA,Vehicle,AB
H3387,Current,3709.44,2014-08-30 12:00:00,NA,Home Improvement,AB
H3388,Current,2168.18,2014-08-30 12:00:00,NA,Home Improvement,ON
H3389,Current,6115.28,2014-08-30 12:00:00,NA,Vehicle,ON
H3390,Current,4684.29,2014-08-30 12:00:00,NA,Vehicle,ON
H3391,Current,601.508,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3392,Current,2102.3,2014-08-30 12:00:00,NA,Vehicle,ON
H3393,Current,789.768,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3394,Current,1282.12,2014-08-30 12:00:00,NA,Vehicle,ON
H3395,Current,626.023,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3396,Current,952.46,2014-08-30 12:00:00,NA,Vehicle,ON
H3397,Current,417.558,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3398,Current,5319.44,2014-08-30 12:00:00,NA,Home Improvement,AB
H3399,Current,3228.82,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3400,Current,2303.79,2014-08-30 12:00:00,NA,Vehicle,ON
H3401,Current,1649.09,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3402,Current,2366.26,2014-08-30 12:00:00,NA,Home Improvement,AB
H3403,Current,1843.37,2014-08-30 12:00:00,NA,Home Improvement,ON
H3404,Current,2601.42,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3405,Current,1219.39,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3406,Current,1078.18,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3407,Current,1132.18,2014-08-30 12:00:00,NA,Home Improvement,ON
H3408,Current,1437.54,2014-08-30 12:00:00,NA,Home Improvement,AB
H3409,Current,331.073,2014-08-30 12:00:00,NA,Vehicle,BC
H3410,Current,472.387,2014-08-30 12:00:00,NA,Vehicle,ON
H3411,Current,652.372,2014-08-30 12:00:00,NA,Vehicle,BC
H3412,Current,742.567,2014-08-30 12:00:00,NA,Vehicle,AB
H3413,Current,2112.78,2014-08-30 12:00:00,NA,Vehicle,BC
H3414,Current,1125.47,2014-08-30 12:00:00,NA,Home Improvement,ON
H3415,Current,766.215,2014-08-30 12:00:00,NA,Vehicle,BC
H3416,Current,1689.91,2014-08-30 12:00:00,NA,Home Improvement,BC
H3417,Current,1169.37,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3418,Current,2740.53,2014-08-30 12:00:00,NA,Vehicle,BC
H3419,Current,715.257,2014-08-30 12:00:00,NA,Vehicle,BC
H3420,Current,1248.19,2014-08-30 12:00:00,NA,Vehicle,ON
H3421,Current,964.608,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3422,Current,1407.57,2014-08-30 12:00:00,NA,Home Improvement,ON
H3423,Current,3549.68,2014-08-30 12:00:00,NA,Vehicle,BC
H3424,Current,2144.68,2014-08-30 12:00:00,NA,Home Improvement,AB
H3425,Current,2139.98,2014-08-30 12:00:00,NA,Home Improvement,AB
H3426,Current,1820.54,2014-08-30 12:00:00,NA,Home Improvement,AB
H3427,Current,982.982,2014-08-30 12:00:00,NA,Vehicle,ON
H3428,Current,3062.66,2014-08-30 12:00:00,NA,Home Improvement,ON
H3429,Current,1855.64,2014-08-30 12:00:00,NA,Vehicle,ON
H3430,Current,1012.76,2014-08-30 12:00:00,NA,Vehicle,ON
H3431,Current,1172.63,2014-08-30 12:00:00,NA,Vehicle,AB
H3432,Current,1965.93,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3433,Current,293.99,2014-08-30 12:00:00,NA,Vehicle,BC
H3434,Current,2750.69,2014-08-30 12:00:00,NA,Vehicle,BC
H3435,Current,1397.95,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3436,Current,1393.15,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3437,Current,962.54,2014-08-30 12:00:00,NA,Vehicle,AB
H3438,Current,23.905,2014-08-30 12:00:00,NA,Vehicle,AB
H3439,Current,45.8617,2014-08-30 12:00:00,NA,Home Improvement,ON
H3440,Current,1493.26,2014-08-30 12:00:00,NA,Vehicle,AB
H3441,Current,499.4,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3442,Current,2087.35,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3443,Current,1828.2,2014-08-30 12:00:00,NA,Vehicle,AB
H3444,Current,897.453,2014-08-30 12:00:00,NA,Vehicle,ON
H3445,Current,2041.69,2014-08-30 12:00:00,NA,Vehicle,ON
H3446,Current,3307.68,2014-08-30 12:00:00,NA,Vehicle,ON
H3447,Current,5893.5,2014-08-30 12:00:00,NA,Vehicle,AB
H3448,Current,880.382,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3449,Current,592.502,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3450,Current,731.382,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3451,Current,718.303,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3452,Current,427.552,2014-08-30 12:00:00,NA,Home Improvement,ON
H3453,Current,2140.56,2014-08-30 12:00:00,NA,Home Improvement,AB
H3454,Current,1515,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3455,Current,966.752,2014-08-30 12:00:00,NA,Home Improvement,ON
H3456,Current,404.478,2014-08-30 12:00:00,NA,Vehicle,AB
H3457,Current,2300.72,2014-08-30 12:00:00,NA,Vehicle,AB
H3458,Current,1288.86,2014-08-30 12:00:00,NA,Home Improvement,ON
H3459,Current,4648.69,2014-08-30 12:00:00,NA,Vehicle,BC
H3460,Current,1156.71,2014-08-30 12:00:00,NA,Vehicle,BC
H3461,Current,672.303,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3462,Current,487.315,2014-08-30 12:00:00,NA,Vehicle,ON
H3463,Current,2450.24,2014-08-30 12:00:00,NA,Vehicle,BC
H3464,Current,2419.7,2014-08-30 12:00:00,NA,Home Improvement,ON
H3465,Current,963.682,2014-08-30 12:00:00,NA,Vehicle,AB
H3466,Current,843.863,2014-08-30 12:00:00,NA,Vehicle,BC
H3467,Current,2057.14,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3468,Current,1212.88,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3469,Current,2485.67,2014-08-30 12:00:00,NA,Home Improvement,BC
H3470,Current,1457.43,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3471,Current,1598.5,2014-08-30 12:00:00,NA,Home Improvement,ON
H3472,Current,1301.05,2014-08-30 12:00:00,NA,Vehicle,AB
H3473,Current,2695.39,2014-08-30 12:00:00,NA,Vehicle,BC
H3474,Current,2008.19,2014-08-30 12:00:00,NA,Vehicle,AB
H3475,Current,2326.75,2014-08-30 12:00:00,NA,Vehicle,AB
H3476,Current,3788.31,2014-08-30 12:00:00,NA,Home Improvement,AB
H3477,Current,1831.38,2014-08-30 12:00:00,NA,Home Improvement,ON
H3478,Current,2471.45,2014-08-30 12:00:00,NA,Vehicle,AB
H3479,Current,1818,2014-08-30 12:00:00,NA,Home Improvement,ON
H3480,Current,4132.88,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3481,Current,740.533,2014-08-30 12:00:00,NA,Vehicle,ON
H3482,Current,3989.95,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3483,Current,214.565,2014-08-30 12:00:00,NA,Vehicle,AB
H3484,Current,712.48,2014-08-30 12:00:00,NA,Home Improvement,ON
H3485,Current,1602.91,2014-08-30 12:00:00,NA,Vehicle,BC
H3486,Current,1292.09,2014-08-30 12:00:00,NA,Vehicle,AB
H3487,Current,1356.13,2014-08-30 12:00:00,NA,Vehicle,AB
H3488,Current,1405.74,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3489,Current,2597.16,2014-08-30 12:00:00,NA,Vehicle,ON
H3490,Current,455.525,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3491,Current,5748.02,2014-08-30 12:00:00,NA,Home Improvement,AB
H3492,Current,1505.85,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3493,Current,2391.13,2014-08-30 12:00:00,NA,Vehicle,ON
H3494,Current,1594.44,2014-08-30 12:00:00,NA,Vehicle,AB
H3495,Current,2148.5,2014-08-30 12:00:00,NA,Vehicle,ON
H3496,Current,2100.41,2014-08-30 12:00:00,NA,Home Improvement,AB
H3497,Current,590.668,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3498,Current,13280.5,2014-08-30 12:00:00,NA,Vehicle,ON
H3499,Current,5777.71,2014-08-30 12:00:00,NA,Vehicle,ON
H3500,Current,259.875,2014-08-30 12:00:00,NA,Vehicle,AB
H3501,Current,421.033,2014-08-30 12:00:00,NA,Vehicle,BC
H3502,Current,1823.65,2014-08-30 12:00:00,NA,Vehicle,AB
H3503,Current,554.51,2014-08-30 12:00:00,NA,Vehicle,AB
H3504,Current,938.845,2014-08-30 12:00:00,NA,Home Improvement,BC
H3505,Current,1106.38,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3506,Current,1958.34,2014-08-30 12:00:00,NA,Vehicle,BC
H3507,Current,2050.6,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3508,Current,2539.75,2014-08-30 12:00:00,NA,Vehicle,BC
H3509,Current,4316.79,2014-08-30 12:00:00,NA,Vehicle,AB
H3510,Current,1752.1,2014-08-30 12:00:00,NA,Vehicle,ON
H3511,Current,1335.6,2014-08-30 12:00:00,NA,Vehicle,AB
H3512,Current,1448.04,2014-08-30 12:00:00,NA,Home Improvement,ON
H3513,Current,2245.56,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3514,Current,538.593,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3515,Current,1671.78,2014-08-30 12:00:00,NA,Home Improvement,ON
H3516,Current,1919.35,2014-08-30 12:00:00,NA,Home Improvement,AB
H3517,Current,1012.45,2014-08-30 12:00:00,NA,Vehicle,ON
H3518,Current,2007.47,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3519,Current,614.207,2014-08-30 12:00:00,NA,Home Improvement,ON
H3520,Current,1413.24,2014-08-30 12:00:00,NA,Home Improvement,AB
H3521,Current,1131.95,2014-08-30 12:00:00,NA,Vehicle,BC
H3522,Current,23.1717,2014-08-30 12:00:00,NA,Vehicle,BC
H3523,Current,4756.95,2014-08-30 12:00:00,NA,Home Improvement,AB
H3524,Current,2192.88,2014-08-30 12:00:00,NA,Home Improvement,ON
H3525,Current,2696.3,2014-08-30 12:00:00,NA,Home Improvement,AB
H3526,Current,4065.22,2014-08-30 12:00:00,NA,Vehicle,BC
H3527,Current,3880.44,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3528,Current,684.1,2014-08-30 12:00:00,NA,Home Improvement,ON
H3529,Current,1546.04,2014-08-30 12:00:00,NA,Vehicle,ON
H3530,Current,448.907,2014-08-30 12:00:00,NA,Home Improvement,ON
H3531,Current,4036.59,2014-08-30 12:00:00,NA,Vehicle,AB
H3532,Current,2136.26,2014-08-30 12:00:00,NA,Vehicle,ON
H3533,Current,1822.76,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3534,Current,1376.62,2014-08-30 12:00:00,NA,Home Improvement,ON
H3535,Current,1077.31,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3536,Current,553.872,2014-08-30 12:00:00,NA,Vehicle,AB
H3537,Current,1060.57,2014-08-30 12:00:00,NA,Home Improvement,BC
H3538,Current,1069.82,2014-08-30 12:00:00,NA,Vehicle,BC
H3539,Current,933.193,2014-08-30 12:00:00,NA,Vehicle,ON
H3540,Current,1149.63,2014-08-30 12:00:00,NA,Vehicle,ON
H3541,Current,4138.36,2014-08-30 12:00:00,NA,Vehicle,AB
H3542,Current,1596.31,2014-08-30 12:00:00,NA,Vehicle,BC
H3543,Current,1221.49,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3544,Current,1848.42,2014-08-30 12:00:00,NA,Home Improvement,AB
H3545,Current,736.898,2014-08-30 12:00:00,NA,Home Improvement,ON
H3546,Current,343.042,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3547,Current,782.748,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3548,Current,4645.76,2014-08-30 12:00:00,NA,Vehicle,ON
H3549,Current,5919.29,2014-08-30 12:00:00,NA,Home Improvement,AB
H3550,Current,1119.7,2014-08-30 12:00:00,NA,Vehicle,ON
H3551,Current,578.687,2014-08-30 12:00:00,NA,Vehicle,AB
H3552,Current,798.902,2014-08-30 12:00:00,NA,Vehicle,BC
H3553,Current,2256.86,2014-08-30 12:00:00,NA,Vehicle,BC
H3554,Current,1049.92,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3555,Current,1450.55,2014-08-30 12:00:00,NA,Home Improvement,BC
H3556,Current,1334.38,2014-08-30 12:00:00,NA,Vehicle,BC
H3557,Current,1408.27,2014-08-30 12:00:00,NA,Home Improvement,ON
H3558,Current,3796,2014-08-30 12:00:00,NA,Vehicle,AB
H3559,Current,4726.63,2014-08-30 12:00:00,NA,Vehicle,AB
H3560,Current,1503.7,2014-08-30 12:00:00,NA,Vehicle,ON
H3561,Current,2241.86,2014-08-30 12:00:00,NA,Home Improvement,ON
H3562,Current,741.508,2014-08-30 12:00:00,NA,Vehicle,ON
H3563,Current,3765.73,2014-08-30 12:00:00,NA,Vehicle,AB
H3564,Current,1058.49,2014-08-30 12:00:00,NA,Vehicle,AB
H3565,Current,888.247,2014-08-30 12:00:00,NA,Vehicle,ON
H3566,Current,1973.4,2014-08-30 12:00:00,NA,Home Improvement,ON
H3567,Current,3214.34,2014-08-30 12:00:00,NA,Vehicle,Other Provinces
H3568,Current,3784.88,2014-08-30 12:00:00,NA,Vehicle,AB
H3569,Current,1012.73,2014-08-30 12:00:00,NA,Vehicle,AB
H3570,Current,795.282,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3571,Current,2343.32,2014-08-30 12:00:00,NA,Vehicle,ON
H3572,Current,652.182,2014-08-30 12:00:00,NA,Vehicle,ON
H3573,Current,1165.1,2014-08-30 12:00:00,NA,Home Improvement,ON
H3574,Current,2815.95,2014-08-30 12:00:00,NA,Vehicle,AB
H3575,Current,1262.99,2014-08-30 12:00:00,NA,Home Improvement,ON
H3576,Current,2216.87,2014-08-30 12:00:00,NA,Vehicle,ON
H3577,Current,525.89,2014-08-30 12:00:00,NA,Vehicle,ON
H3578,Current,647.633,2014-08-30 12:00:00,NA,Home Improvement,Other Provinces
H3579,Current,1137.89,2014-08-30 12:00:00,NA,Vehicle,BC
